Handle,Title,Body (HTML),Vendor,Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare at Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / AdWords Grouping,Google Shopping / AdWords Labels,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item
deken-jersey,Deken - Jersey,"Onze hydrofiele deken voor baby's is de perfecte combinatie van zachtheid, comfort en stijl. Gemaakt van 3-laags zacht hydrofiel katoen, biedt deze deken de ideale warmte zonder oververhitting dankzij een TOG-waarde van 1.0.

Met een schattig Retro Flowers printje, voegt deze deken een vleugje nostalgie toe aan de babykamer. Of je het nu gebruikt voor knuffelen, in de kinderwagen, of als extra laagje tijdens de dutjes, deze hydrofiele deken is veelzijdig en onmisbaar. Houd je kleintje comfortabel en omringd met liefde met onze Retro Flowers hydrofiele deken.",Jollein,blankets_retro_flowers,"Blankets, Dekens, Retro Flowers, SS 2024, type-GDP-blankets_retro_flowers",TRUE,Color,Multicolor,Size,75x100 cm,,,521-511-67045,0,,0,deny,manual,21.99,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0674/1013/3190/files/521-511-67045_1_20240126T.jpg?v=1752136762,1,FALSE,,,,,,,,,,,,,,,,,,,
hydrofiele-doek-large-115x115cm,Hydrofiele Doek Large 115x115cm,"Onze hydrofiele doeken zijn de perfecte aanvulling op de verzorging van je baby en bieden comfort en veelzijdigheid in een handige set. De 'Small' variant, met een handig formaat van 70x70 cm, wordt geleverd in een praktisch 4-pack. Deze doeken zijn ideaal voor onderweg, in de kinderwagen of gewoon voor dagelijks gebruik.

De 'Large' variant heeft royale afmetingen van 115x115 cm en wordt geleverd in een handig 2-pack. Deze grotere doeken zijn perfect om je kleintje heerlijk in te wikkelen, te gebruiken als spuugdoek, of voor andere dagelijkse benodigdheden.

Deze speciale set combineert een harmonieuze kleurencombinatie van moonstone, Wild Rose en Olive Green, gecombineerd met rustig Ivory. Hierdoor voeg je niet alleen zachtheid en veelzijdigheid toe aan de babykamer, maar creëer je ook een stijlvolle en coherente inrichting. Houd je kleintje comfortabel en omringd met zachtheid met onze hydrofiele doeken.",Jollein,cloths_duo_2pack,"Cloths, Hydrofiele doeken, SS 2024, type-GDP-cloths_duo_2pack",TRUE,Color,Wild Rose,Size,115x115 cm,,,535-852-68013,0,,0,deny,manual,19.99,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0674/1013/3190/files/535-852-68013_1_20240126T.jpg?v=1752136803,1,FALSE,,,,,,,,,,,,,,,,,,,
hydrofiele-doek-large-115x115cm,Hydrofiele Doek Large 115x115cm,"Onze hydrofiele doeken zijn de perfecte aanvulling op de verzorging van je baby en bieden comfort en veelzijdigheid in een handige set. De 'Small' variant, met een handig formaat van 70x70 cm, wordt geleverd in een praktisch 4-pack. Deze doeken zijn ideaal voor onderweg, in de kinderwagen of gewoon voor dagelijks gebruik.

De 'Large' variant heeft royale afmetingen van 115x115 cm en wordt geleverd in een handig 2-pack. Deze grotere doeken zijn perfect om je kleintje heerlijk in te wikkelen, te gebruiken als spuugdoek, of voor andere dagelijkse benodigdheden.

Deze speciale set combineert een harmonieuze kleurencombinatie van moonstone, Wild Rose en Olive Green, gecombineerd met rustig Ivory. Hierdoor voeg je niet alleen zachtheid en veelzijdigheid toe aan de babykamer, maar creëer je ook een stijlvolle en coherente inrichting. Houd je kleintje comfortabel en omringd met zachtheid met onze hydrofiele doeken.",Jollein,cloths_duo_2pack,"Cloths, Hydrofiele doeken, SS 2024, type-GDP-cloths_duo_2pack",TRUE,Color,Olive Green,Size,115x115 cm,,,535-852-68014,0,,0,deny,manual,19.99,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0674/1013/3190/files/535-852-68014_1_20240126T.jpg?v=1752136804,2,FALSE,,,,,,,,,,,,,,,,,,,
deken-harvest,Deken - Harvest,"Onze hydrofiele deken voor baby's is pure zachtheid met een vleugje schattigheid. Gemaakt van zacht hydrofiel materiaal, is deze deken verfraaid met een charmant 'harvest' printje in de kleur moonstone of Wild Rose.

Met een TOG-waarde van 0.5, biedt deze deken de perfecte hoeveelheid warmte voor je kleintje, of het nu in de wieg, kinderwagen, of gewoon om in te wikkelen is. Creëer een knusse en stijlvolle slaapomgeving voor je baby met onze hydrofiele deken. Maak een keuze uit de rustgevende moonstone of de speelse Wild Rose kleur om de babykamer helemaal af te maken.",Jollein,blankets_muslin_harvest,"Blankets, Dekens, Harvest, SS 2024, type-GDP-blankets_muslin_harvest",TRUE,Color,Moonstone,Size,75x100 cm,,,521-511-68022,0,,0,deny,manual,19.99,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0674/1013/3190/files/521-511-68022_1_20240126T.jpg?v=1752136795,1,FALSE,,,,,,,,,,,,,,,,,,,
verschoningsmat-badstof-miffy,Verschoningsmat Badstof - Miffy,"Ons zachte verschoningsmatje voor baby's is een must-have voor onderweg! Dit matje, gemaakt van knuffelzachte badstof, heeft een lieve Nijntje op de voorkant en een schattig all-over Nijntje printje aan de binnenkant.

Het handige aan dit verschoningsmatje is dat de binnenkant afneembaar is met een doekje, waardoor schoonmaken een fluitje van een cent is. Na gebruik kun je het matje gemakkelijk sluiten met behulp van een lusje en een houten knoopje. Dit maakt het matje niet alleen praktisch, maar ook super schattig!

Houd je baby comfortabel en verschoon ze in stijl, waar je ook bent, met ons Nijntje verschoningsmatje. Shop hem in Olive Green en Nougat.",Jollein,changing_mats_terry_miffy,"Aankleedkussens, Changing Mats, Miffy, SS 2024, type-GDP-changing_mats_terry_miffy",TRUE,Color,Olive Green,Size,One Size,,,096-001-67087,0,,0,deny,manual,23.99,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0674/1013/3190/files/096-001-67087_1_20240126T.jpg?v=1752136846,1,FALSE,,,,,,,,,,,,,,,,,,,
verschoningsmat-badstof-miffy,Verschoningsmat Badstof - Miffy,"Ons zachte verschoningsmatje voor baby's is een must-have voor onderweg! Dit matje, gemaakt van knuffelzachte badstof, heeft een lieve Nijntje op de voorkant en een schattig all-over Nijntje printje aan de binnenkant.

Het handige aan dit verschoningsmatje is dat de binnenkant afneembaar is met een doekje, waardoor schoonmaken een fluitje van een cent is. Na gebruik kun je het matje gemakkelijk sluiten met behulp van een lusje en een houten knoopje. Dit maakt het matje niet alleen praktisch, maar ook super schattig!

Houd je baby comfortabel en verschoon ze in stijl, waar je ook bent, met ons Nijntje verschoningsmatje. Shop hem in Olive Green en Nougat.",Jollein,changing_mats_terry_miffy,"Aankleedkussens, Changing Mats, Miffy, SS 2024, type-GDP-changing_mats_terry_miffy",TRUE,Color,Nougat,Size,One Size,,,096-001-67088,0,,0,deny,manual,23.99,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0674/1013/3190/files/096-001-67088_1_20240126T.jpg?v=1752136847,2,FALSE,,,,,,,,,,,,,,,,,,,
wagenspanner-deepsea,Wagenspanner Deepsea,"Laat je kleintje zich onderdompelen in de magie van de oceaan met onze Deep Sea wagenspanner. Deze prachtige accessoire bevestig je eenvoudig aan de kinderwagen en bestaat uit schattige zeediertjes zoals een zeester, zeehond en walvisje. Elk diertje heeft een uniek design en stof, zoals een teddy zeesterretje met een spiegeltje en een walvisje met een knisperend staartje, allemaal vormgegeven in trendy kleurtjes zoals Biscuit, Olive Green en Oatmeal. Met deze wagenspanner heeft je kleintje altijd wat leuks om naar te kijken en te ontdekken tijdens wandelingen. Voeg een vleugje onderwateravontuur toe aan de kinderwagen met deze betoverende Deep Sea wagenspanner.",Jollein,pram_chains_deepsea,"Activity Toys, Deepsea, SS 2024, type-GDP-pram_chains_deepsea, Wagenspanner",TRUE,Color,Multicolor,Size,One Size,,,061-001-68029,0,,0,deny,manual,19.99,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0674/1013/3190/files/061-001-68029_1_20240126T.jpg?v=1752136838,1,FALSE,,,,,,,,,,,,,,,,,,,
muziekhanger-deepsea,Muziekhanger - Deepsea ,Laat je kleintje wegdromen met onze schattige Seal muziekhanger. Het zachte fleece zeehondje met een delicaat schelpje aan het koordje brengt rustgevende Shubert's lullaby tot leven. De perfecte metgezel om je baby in slaap te wiegen met een vleugje zachtheid en de betoverende klanken van deze tijdloze melodie. Een onmisbaar accessoire voor een goede nachtrust!,Jollein,musical_hangers_deepsea,"Deepsea, Musical Toys, Muziekhangers, SS 2024, type-GDP-musical_hangers_deepsea",TRUE,Color,Nougat,Size,One Size,,,043-001-68026,0,,0,deny,manual,19.99,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0674/1013/3190/files/043-001-68026_1_20240126T.jpg?v=1752136823,1,FALSE,,,,,,,,,,,,,,,,,,,
slab-animals-5-stuks,Slab - Animals - 5 Stuks,"Onze 5-pack waterproof slabbetjes met handige klittenbandsluiting maken het ouderschap een stuk eenvoudiger! Met deze slabbetjes blijft de kleding van je kleintje schoon en droog, terwijl de klittenbandsluiting het aan- en uittrekken een fluitje van een cent maakt. Geniet van minder gedoe en meer quality time met je baby! Elk slabbetje in het 5-pack heeft een uniek design, shop deze in de volgende thema's: Retro Flowers, funky, teddy bear met harvest en animals.",Jollein,bibs_sleeveless_animals_5pack,"Animals, Bibs, Slab zonder mouw, SS 2024, type-GDP-bibs_sleeveless_animals_5pack",TRUE,Color,Multicolor,Size,One Size,,,029-566-68011,0,,0,deny,manual,24.99,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0674/1013/3190/files/029-566-68011_1_20240126T.jpg?v=1752136865,1,FALSE,,,,,,,,,,,,,,,,,,,
hydrofiele-doek-large-115x115cm-miffy-stripe,Hydrofiele Doek Large 115x115cm - Miffy Stripe,"Onze hydrofiele doeken zijn de perfecte metgezellen voor zowel kleine als grote avonturen met je kleintje. De 'Small' variant, met een handig formaat van 70x70 cm, wordt geleverd in een praktisch 3-pack. Deze doeken zijn ideaal voor onderweg, in de kinderwagen of gewoon voor dagelijks gebruik.

De 'Large' variant heeft royale afmetingen van 115x115 cm en wordt geleverd in een handig 2-pack. Deze grotere doeken zijn perfect om je kleintje heerlijk in te wikkelen, te gebruiken als spuugdoek, of voor andere dagelijkse benodigdheden.

Beide varianten van onze hydrofiele doeken zijn voorzien van een speels printje met streepjes en schattige Nijntje gezichtjes. Praktisch en stijlvol, deze doeken zijn onmisbaar voor jou en je baby. Houd je kleintje comfortabel en omringd met zachtheid met onze hydrofiele doeken. Onze hydrofiele doeken zijn de perfecte metgezellen voor zowel kleine als grote avonturen met je kleintje. De 'Small' variant, met een handig formaat van 70x70 cm, wordt geleverd in een praktisch 3-pack. Deze doeken zijn ideaal voor onderweg, in de kinderwagen of gewoon voor dagelijks gebruik.

De 'Large' variant heeft royale afmetingen van 115x115 cm en wordt geleverd in een handig 2-pack. Deze grotere doeken zijn perfect om je kleintje heerlijk in te wikkelen, te gebruiken als spuugdoek, of voor andere dagelijkse benodigdheden.

Beide varianten van onze hydrofiele doeken zijn voorzien van een speels printje met streepjes en schattige Nijntje gezichtjes. Praktisch en stijlvol, deze doeken zijn onmisbaar voor jou en je baby. Houd je kleintje comfortabel en omringd met zachtheid met onze hydrofiele doeken. Verkrijgbaar in navy en Biscuit",Jollein,cloths_miffy_stripe_2pack,"Cloths, Hydrofiele doeken, Miffy, SS 2024, type-GDP-cloths_miffy_stripe_2pack",TRUE,Color,Biscuit,Size,115x115 cm,,,535-852-68007,0,,0,deny,manual,19.99,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0674/1013/3190/files/535-852-68007_1_20240126T.jpg?v=1752136856,1,FALSE,,,,,,,,,,,,,,,,,,,
hydrofiele-doek-large-115x115cm-miffy-stripe,Hydrofiele Doek Large 115x115cm - Miffy Stripe,"Onze hydrofiele doeken zijn de perfecte metgezellen voor zowel kleine als grote avonturen met je kleintje. De 'Small' variant, met een handig formaat van 70x70 cm, wordt geleverd in een praktisch 3-pack. Deze doeken zijn ideaal voor onderweg, in de kinderwagen of gewoon voor dagelijks gebruik.

De 'Large' variant heeft royale afmetingen van 115x115 cm en wordt geleverd in een handig 2-pack. Deze grotere doeken zijn perfect om je kleintje heerlijk in te wikkelen, te gebruiken als spuugdoek, of voor andere dagelijkse benodigdheden.

Beide varianten van onze hydrofiele doeken zijn voorzien van een speels printje met streepjes en schattige Nijntje gezichtjes. Praktisch en stijlvol, deze doeken zijn onmisbaar voor jou en je baby. Houd je kleintje comfortabel en omringd met zachtheid met onze hydrofiele doeken. Onze hydrofiele doeken zijn de perfecte metgezellen voor zowel kleine als grote avonturen met je kleintje. De 'Small' variant, met een handig formaat van 70x70 cm, wordt geleverd in een praktisch 3-pack. Deze doeken zijn ideaal voor onderweg, in de kinderwagen of gewoon voor dagelijks gebruik.

De 'Large' variant heeft royale afmetingen van 115x115 cm en wordt geleverd in een handig 2-pack. Deze grotere doeken zijn perfect om je kleintje heerlijk in te wikkelen, te gebruiken als spuugdoek, of voor andere dagelijkse benodigdheden.

Beide varianten van onze hydrofiele doeken zijn voorzien van een speels printje met streepjes en schattige Nijntje gezichtjes. Praktisch en stijlvol, deze doeken zijn onmisbaar voor jou en je baby. Houd je kleintje comfortabel en omringd met zachtheid met onze hydrofiele doeken. Verkrijgbaar in navy en Biscuit",Jollein,cloths_miffy_stripe_2pack,"Cloths, Hydrofiele doeken, Miffy, SS 2024, type-GDP-cloths_miffy_stripe_2pack",TRUE,Color,Navy,Size,115x115 cm,,,535-852-68008,0,,0,deny,manual,19.99,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0674/1013/3190/files/535-852-68008_1_20240126T.jpg?v=1752136856,2,FALSE,,,,,,,,,,,,,,,,,,,
baby-slaapzak-wrapper-03-maanden-riverside,Baby Slaapzak Wrapper - 0-3 maanden - Riverside,"Deze fijne wrapper zorgt ervoor dat je je kleine baby goed kan inbakeren. Hij is geschikt voor baby's van 0-3 maanden. Deze wrapper heeft een leuke Farm print. Het is een fijne oplossing voor als je een onrustige baby hebt. De inbakerzak is makkelijk aan te doen met de stevige en toch zachte klittenband. Aan de onderkant van de wrapper zit een handig ritsje, handig voor het verschonen van een luier. Je ritst de onderzijde open en de rest van de wrapper kan aanblijven. Dit te leuke riverside printje is voorzien van konijntjes, eendjes en allerlei riverside plantjes. Enorm schattig en met het lichte ivory kleurtje eenvoudig te combineren!",Jollein,sleeping_bags_newborn_wrapper_riverside,"Riverside, Season 2024/2025, Slaapzakken Newborn Wrapper, Sleeping Bags, type-GDP-sleeping_bags_newborn_wrapper_riverside",TRUE,Color,Multicolor,Size,58cm,,,047-547-67086,0,,0,deny,manual,16.99,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0674/1013/3190/files/047-547-67086_1_20240611T.jpg?v=1752136915,1,FALSE,,,,,,,,,,,,,,,,,,,
badcape-badstof,Badcape - Badstof,"<p><span style=""background-color: rgba(128, 128, 128, 0.114);"">Na het badderen of zwemmen is deze badcape ideaal. Helemaal in stijl en gemaakt van een heerlijke badstof, wikkel je je baby direct warm zodra hij uit het water komt. Met de capuchon bedek je het hoofdje waardoor het daar ook geen warmte verliest. Comfy! De zachte badstof is mild voor de tere babyhuid en neemt goed vocht op waardoor het afdrogen in een mum van tijd klaar is. Na gebruik hang je de cape gemakkelijk op aan het lusje. Welke kleur kies jij?</span></p>",Jollein,bathcapes_terry_uni,"Badcapes, Basics, Bathcapes, NOOS, Season 2023/2024, Season 2024/2025, type-GDP-bathcapes_terry_uni",TRUE,Color,Caramel,Size,75x75 cm,,,534-514-00092,0,,0,deny,manual,12.99,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0674/1013/3190/files/534-514-00092_1_20231030T.jpg?v=1752136884,1,FALSE,,,,,,,,,,,,,,,,,,,
badcape-badstof,Badcape - Badstof,"<p><span style=""background-color: rgba(128, 128, 128, 0.114);"">Na het badderen of zwemmen is deze badcape ideaal. Helemaal in stijl en gemaakt van een heerlijke badstof, wikkel je je baby direct warm zodra hij uit het water komt. Met de capuchon bedek je het hoofdje waardoor het daar ook geen warmte verliest. Comfy! De zachte badstof is mild voor de tere babyhuid en neemt goed vocht op waardoor het afdrogen in een mum van tijd klaar is. Na gebruik hang je de cape gemakkelijk op aan het lusje. Welke kleur kies jij?</span></p>",Jollein,bathcapes_terry_uni,"Badcapes, Basics, Bathcapes, NOOS, Season 2023/2024, Season 2024/2025, type-GDP-bathcapes_terry_uni",TRUE,Color,Nougat,Size,75x75 cm,,,534-514-00093,0,,0,deny,manual,12.99,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0674/1013/3190/files/534-514-00093_1_20231030T.jpg?v=1752136885,2,FALSE,,,,,,,,,,,,,,,,,,,
badcape-badstof,Badcape - Badstof,"<p><span style=""background-color: rgba(128, 128, 128, 0.114);"">Na het badderen of zwemmen is deze badcape ideaal. Helemaal in stijl en gemaakt van een heerlijke badstof, wikkel je je baby direct warm zodra hij uit het water komt. Met de capuchon bedek je het hoofdje waardoor het daar ook geen warmte verliest. Comfy! De zachte badstof is mild voor de tere babyhuid en neemt goed vocht op waardoor het afdrogen in een mum van tijd klaar is. Na gebruik hang je de cape gemakkelijk op aan het lusje. Welke kleur kies jij?</span></p>",Jollein,bathcapes_terry_uni,"Badcapes, Basics, Bathcapes, NOOS, Season 2023/2024, Season 2024/2025, type-GDP-bathcapes_terry_uni",TRUE,Color,Ash Green,Size,75x75 cm,,,534-514-00095,0,,0,deny,manual,12.99,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0674/1013/3190/files/534-514-00095_1_20231030T.jpg?v=1752136885,3,FALSE,,,,,,,,,,,,,,,,,,,
badcape-badstof,Badcape - Badstof,"<p><span style=""background-color: rgba(128, 128, 128, 0.114);"">Na het badderen of zwemmen is deze badcape ideaal. Helemaal in stijl en gemaakt van een heerlijke badstof, wikkel je je baby direct warm zodra hij uit het water komt. Met de capuchon bedek je het hoofdje waardoor het daar ook geen warmte verliest. Comfy! De zachte badstof is mild voor de tere babyhuid en neemt goed vocht op waardoor het afdrogen in een mum van tijd klaar is. Na gebruik hang je de cape gemakkelijk op aan het lusje. Welke kleur kies jij?</span></p>",Jollein,bathcapes_terry_uni,"Badcapes, Basics, Bathcapes, NOOS, Season 2023/2024, Season 2024/2025, type-GDP-bathcapes_terry_uni",TRUE,Color,Biscuit,Size,75x75 cm,,,534-514-00103,0,,0,deny,manual,12.99,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0674/1013/3190/files/534-514-00103_1_20231030T.jpg?v=1752136886,4,FALSE,,,,,,,,,,,,,,,,,,,
badcape-badstof,Badcape - Badstof,"<p><span style=""background-color: rgba(128, 128, 128, 0.114);"">Na het badderen of zwemmen is deze badcape ideaal. Helemaal in stijl en gemaakt van een heerlijke badstof, wikkel je je baby direct warm zodra hij uit het water komt. Met de capuchon bedek je het hoofdje waardoor het daar ook geen warmte verliest. Comfy! De zachte badstof is mild voor de tere babyhuid en neemt goed vocht op waardoor het afdrogen in een mum van tijd klaar is. Na gebruik hang je de cape gemakkelijk op aan het lusje. Welke kleur kies jij?</span></p>",Jollein,bathcapes_terry_uni,"Badcapes, Basics, Bathcapes, NOOS, Season 2023/2024, Season 2024/2025, type-GDP-bathcapes_terry_uni",TRUE,Color,Jeans Blue,Size,75x75 cm,,,534-514-66035,0,,0,deny,manual,12.99,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0674/1013/3190/files/534-514-66035_1_20231030T.jpg?v=1760523020,5,FALSE,,,,,,,,,,,,,,,,,,,
badcape-badstof,Badcape - Badstof,"<p><span style=""background-color: rgba(128, 128, 128, 0.114);"">Na het badderen of zwemmen is deze badcape ideaal. Helemaal in stijl en gemaakt van een heerlijke badstof, wikkel je je baby direct warm zodra hij uit het water komt. Met de capuchon bedek je het hoofdje waardoor het daar ook geen warmte verliest. Comfy! De zachte badstof is mild voor de tere babyhuid en neemt goed vocht op waardoor het afdrogen in een mum van tijd klaar is. Na gebruik hang je de cape gemakkelijk op aan het lusje. Welke kleur kies jij?</span></p>",Jollein,bathcapes_terry_uni,"Badcapes, Basics, Bathcapes, NOOS, Season 2023/2024, Season 2024/2025, type-GDP-bathcapes_terry_uni",TRUE,Color,Ivory,Size,75x75 cm,,,534-514-66041,0,,0,deny,manual,12.99,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0674/1013/3190/files/534-514-66041_1_20231030T.jpg?v=1752136885,6,FALSE,,,,,,,,,,,,,,,,,,,
badcape-badstof,Badcape - Badstof,"<p><span style=""background-color: rgba(128, 128, 128, 0.114);"">Na het badderen of zwemmen is deze badcape ideaal. Helemaal in stijl en gemaakt van een heerlijke badstof, wikkel je je baby direct warm zodra hij uit het water komt. Met de capuchon bedek je het hoofdje waardoor het daar ook geen warmte verliest. Comfy! De zachte badstof is mild voor de tere babyhuid en neemt goed vocht op waardoor het afdrogen in een mum van tijd klaar is. Na gebruik hang je de cape gemakkelijk op aan het lusje. Welke kleur kies jij?</span></p>",Jollein,bathcapes_terry_uni,"Badcapes, Basics, Bathcapes, NOOS, Season 2023/2024, Season 2024/2025, type-GDP-bathcapes_terry_uni",TRUE,Color,Wild Rose,Size,75x75 cm,,,534-514-67113,0,,0,deny,manual,12.99,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0674/1013/3190/files/534-514-67113_1_20240611T.jpg?v=1752136886,7,FALSE,,,,,,,,,,,,,,,,,,,
badcape-badstof,Badcape - Badstof,"<p><span style=""background-color: rgba(128, 128, 128, 0.114);"">Na het badderen of zwemmen is deze badcape ideaal. Helemaal in stijl en gemaakt van een heerlijke badstof, wikkel je je baby direct warm zodra hij uit het water komt. Met de capuchon bedek je het hoofdje waardoor het daar ook geen warmte verliest. Comfy! De zachte badstof is mild voor de tere babyhuid en neemt goed vocht op waardoor het afdrogen in een mum van tijd klaar is. Na gebruik hang je de cape gemakkelijk op aan het lusje. Welke kleur kies jij?</span></p>",Jollein,bathcapes_terry_uni,"Badcapes, Basics, Bathcapes, NOOS, Season 2023/2024, Season 2024/2025, type-GDP-bathcapes_terry_uni",TRUE,Color,Sea Green,Size,75x75 cm,,,534-514-68043,0,,0,deny,manual,12.99,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0674/1013/3190/files/534-514-68043_1_20240611T.jpg?v=1752136886,8,FALSE,,,,,,,,,,,,,,,,,,,
badcape-badstof,Badcape - Badstof,"<p><span style=""background-color: rgba(128, 128, 128, 0.114);"">Na het badderen of zwemmen is deze badcape ideaal. Helemaal in stijl en gemaakt van een heerlijke badstof, wikkel je je baby direct warm zodra hij uit het water komt. Met de capuchon bedek je het hoofdje waardoor het daar ook geen warmte verliest. Comfy! De zachte badstof is mild voor de tere babyhuid en neemt goed vocht op waardoor het afdrogen in een mum van tijd klaar is. Na gebruik hang je de cape gemakkelijk op aan het lusje. Welke kleur kies jij?</span></p>",Jollein,bathcapes_terry_uni,"Badcapes, Basics, Bathcapes, NOOS, Season 2023/2024, Season 2024/2025, type-GDP-bathcapes_terry_uni",TRUE,Color,Nougat,Size,100x100 cm,,,534-836-00093,0,,0,deny,manual,22.99,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0674/1013/3190/files/534-836-00093_1_20231030T.jpg?v=1752136886,9,FALSE,,,,,,,,,,,,,,,,,,,
badcape-badstof,Badcape - Badstof,"<p><span style=""background-color: rgba(128, 128, 128, 0.114);"">Na het badderen of zwemmen is deze badcape ideaal. Helemaal in stijl en gemaakt van een heerlijke badstof, wikkel je je baby direct warm zodra hij uit het water komt. Met de capuchon bedek je het hoofdje waardoor het daar ook geen warmte verliest. Comfy! De zachte badstof is mild voor de tere babyhuid en neemt goed vocht op waardoor het afdrogen in een mum van tijd klaar is. Na gebruik hang je de cape gemakkelijk op aan het lusje. Welke kleur kies jij?</span></p>",Jollein,bathcapes_terry_uni,"Badcapes, Basics, Bathcapes, NOOS, Season 2023/2024, Season 2024/2025, type-GDP-bathcapes_terry_uni",TRUE,Color,Ash Green,Size,100x100 cm,,,534-836-00095,0,,0,deny,manual,22.99,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0674/1013/3190/files/534-836-00095_1_20231030T.jpg?v=1752136886,10,FALSE,,,,,,,,,,,,,,,,,,,
badcape-badstof,Badcape - Badstof,"<p><span style=""background-color: rgba(128, 128, 128, 0.114);"">Na het badderen of zwemmen is deze badcape ideaal. Helemaal in stijl en gemaakt van een heerlijke badstof, wikkel je je baby direct warm zodra hij uit het water komt. Met de capuchon bedek je het hoofdje waardoor het daar ook geen warmte verliest. Comfy! De zachte badstof is mild voor de tere babyhuid en neemt goed vocht op waardoor het afdrogen in een mum van tijd klaar is. Na gebruik hang je de cape gemakkelijk op aan het lusje. Welke kleur kies jij?</span></p>",Jollein,bathcapes_terry_uni,"Badcapes, Basics, Bathcapes, NOOS, Season 2023/2024, Season 2024/2025, type-GDP-bathcapes_terry_uni",TRUE,Color,Biscuit,Size,100x100 cm,,,534-836-00103,0,,0,deny,manual,22.99,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0674/1013/3190/files/534-836-00103_1_20231030T.jpg?v=1752136887,11,FALSE,,,,,,,,,,,,,,,,,,,
badcape-badstof,Badcape - Badstof,"<p><span style=""background-color: rgba(128, 128, 128, 0.114);"">Na het badderen of zwemmen is deze badcape ideaal. Helemaal in stijl en gemaakt van een heerlijke badstof, wikkel je je baby direct warm zodra hij uit het water komt. Met de capuchon bedek je het hoofdje waardoor het daar ook geen warmte verliest. Comfy! De zachte badstof is mild voor de tere babyhuid en neemt goed vocht op waardoor het afdrogen in een mum van tijd klaar is. Na gebruik hang je de cape gemakkelijk op aan het lusje. Welke kleur kies jij?</span></p>",Jollein,bathcapes_terry_uni,"Badcapes, Basics, Bathcapes, NOOS, Season 2023/2024, Season 2024/2025, type-GDP-bathcapes_terry_uni",TRUE,Color,Wild Rose,Size,100x100 cm,,,534-836-67099,0,,0,deny,manual,22.99,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0674/1013/3190/files/534-836-67099_1_20240611T.jpg?v=1752136887,12,FALSE,,,,,,,,,,,,,,,,,,,
badcape-badstof,Badcape - Badstof,"<p><span style=""background-color: rgba(128, 128, 128, 0.114);"">Na het badderen of zwemmen is deze badcape ideaal. Helemaal in stijl en gemaakt van een heerlijke badstof, wikkel je je baby direct warm zodra hij uit het water komt. Met de capuchon bedek je het hoofdje waardoor het daar ook geen warmte verliest. Comfy! De zachte badstof is mild voor de tere babyhuid en neemt goed vocht op waardoor het afdrogen in een mum van tijd klaar is. Na gebruik hang je de cape gemakkelijk op aan het lusje. Welke kleur kies jij?</span></p>",Jollein,bathcapes_terry_uni,"Badcapes, Basics, Bathcapes, NOOS, Season 2023/2024, Season 2024/2025, type-GDP-bathcapes_terry_uni",TRUE,Color,Sea Green,Size,100x100 cm,,,534-836-68043,0,,0,deny,manual,22.99,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0674/1013/3190/files/534-836-68043_1_20240611T.jpg?v=1752136887,13,FALSE,,,,,,,,,,,,,,,,,,,
